job_id,job_title,company_name,company_state,salary_range,remote_ratio,employment_type,experience_level,company_size,image_link
3760370208,Data Analyst II (Remote),US Foods,· Urbana-Champaign y alrededores,140.000 $/año - 160.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Servicios de alimentos y bebidas,https://media.licdn.com/dms/image/D560BAQHGEtAIUE7Aog/company-logo_100_100/0/1685627963577/usfoods_logo?e=1709769600&v=beta&t=wEcJSFroxXmHr2ToBKRnCdFrwH2Pzg2bkU_Fpubpvq8
3760458865,Data Analyst,Now Foods,"· Municipio de Bloomingdale, IL",140.000 $/año - 160.000 $/año,Híbrido,Jornada completa,Intermedio,"De 1.001 a 5.000 empleados · Sanidad, bienestar y ejercicio",https://media.licdn.com/dms/image/C560BAQG-7b5owUxzww/company-logo_100_100/0/1630632538953/now_foods_logo?e=1709769600&v=beta&t=DXOfXuG0gCHsOavJ_hiLWDxzC9Wcl0aGHBoapCea8Vs
3760509927,Data Scientist I,Trusaic,"· Los Ángeles, CA",140.000 $/año - 160.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Desarrollo de software,https://media.licdn.com/dms/image/C560BAQECS4IRpWv_KA/company-logo_100_100/0/1630672897682/trusaic_logo?e=1709769600&v=beta&t=8g9j9tyhKFVXewOFhD3KjB4mS6gDUbj8V2L8fysKzJY
3760771274,IT Business Intelligence Analyst Intern - Summer 2024,Michael Foods,"· Hopkins, MN",140.000 $/año - 160.000 $/año,Híbrido,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Fabricación de alimentos y bebidas,https://media.licdn.com/dms/image/C4E0BAQHrGfb1hlxVVQ/company-logo_100_100/0/1630575547423/michael_foods_logo?e=1709769600&v=beta&t=TAgqyP9ehnsNp5HeBnROSXvPH0mbI_IcQM8HVB9R_ts
3760773370,Machine Learning Engineer,BioWare,"· Orlando, FL",140.000 $/año - 160.000 $/año,Híbrido,Jornada completa,Intermedio,De 501 a 1.000 empleados · Videojuegos,https://media.licdn.com/dms/image/C4D0BAQG_W55PABtPpQ/company-logo_100_100/0/1667933876431/bioware_logo?e=1709769600&v=beta&t=jaCG1ppEz0y54zvaX0JnYYvVhTOQJBmt6YfWvjbBJrw
3760808309,Junior Data Analyst,Applus+ Laboratories,"· Troy, MI",140.000 $/año - 160.000 $/año,Híbrido,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Consultoría y servicios a empresas,https://media.licdn.com/dms/image/D4D0BAQEArSuJEB88mg/company-logo_100_100/0/1695975155369/applus_laboratories_logo?e=1709769600&v=beta&t=EZPKGIPqGEFZJd5OyzKXwagN6gtMqwmSKnhj9gee8O4
3760827391,Machine Learning Engineer,CM Medical Recruitment,"· Texas, Estados Unidos",150.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,De 11 a 50 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/D4E0BAQGyUDRHEiTWxQ/company-logo_100_100/0/1700156517165/cm_medical_recruitment_logo?e=1709769600&v=beta&t=xV2YPK6634Bzip4YPPeB1IgrZay_-hIzc668dqMfvFY
3760968854,Statistician/Data Scientist,Eli Lilly and Company,"· Indianápolis, IN",150.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Fabricación de productos farmacéuticos,https://media.licdn.com/dms/image/D560BAQGl8dbzD7I9dQ/company-logo_100_100/0/1688156688960/eli_lilly_and_company_logo?e=1709164800&v=beta&t=0LcHrQOl0UYPO3lSFVfyf21RuWUloCI8mbxe0btvlAA
3761064348,Junior Data Engineer,Bridgeton Research Group LLC,"· Westport, CT",150.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,Entre 1 y 10 empleados,https://media.licdn.com/dms/image/C560BAQGKQNd5v_X_Pg/company-logo_100_100/0/1655814516205/bridgetonresearchgroupllc_logo?e=1709769600&v=beta&t=7RJkeuSujtQjxYCuSbOuzJFvgxfB_h4uBFqjpyl45o0
3761235441,Data Engineer I,Trinus Corporation,"· Chicago, IL",150.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4E0BAQGfBYJicExWLg/company-logo_100_100/0/1630630134898/trinus_corporation_logo?e=1709164800&v=beta&t=4Xzh51EUie9yz1JiLAF5HlTeRqQ7fP-mqYc4Y1YSHHQ
3761339001,"Associate Data Scientist - Cybersecurity, Intern",Visa,"· Ashburn, VA",26 $/h - 31 $/h,,Prácticas,Prácticas,Más de 10.001 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C560BAQEP8_eM4zW8bw/company-logo_100_100/0/1630663392691/visa_logo?e=1709769600&v=beta&t=bnDw2OePhd2fF_saiGv7lwK0wZUQCsNao6696Xm4uX8
3761366516,AI/ML Data Scientist,Intuitive,"· Sunnyvale, CA",139.100 $/año - 235.400 $/año,Híbrido,Jornada completa,Sin experiencia,De 5.001 a 10.000 empleados · Fabricación de equipo médico,https://media.licdn.com/dms/image/C560BAQE2wfXIjiCzWA/company-logo_100_100/0/1630649619968/intuitivesurgical_logo?e=1709769600&v=beta&t=1Hh9ad8RION3T0hB423EZ2mdPsHsMschniS0y-BKKFc
3761381688,Actuarial Data Scientist,RealREPP,"· Louisville, KY",60.000 $/año - 100.000 $/año,Presencial,Jornada completa,Algo de responsabilidad,De 11 a 50 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C560BAQGFxqQAw_CoZg/company-logo_100_100/0/1650041229948/realrepp_logo?e=1709769600&v=beta&t=CkrwwGMYUjyzf7k9RLrmW6OT3RvBvG-Ma3gY_9fcRUY
3761455827,Data Scientist - LLM,Spartan Technologies,"· Nueva York, NY",60.000 $/año - 100.000 $/año,Presencial,Jornada completa,Algo de responsabilidad,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4D0BAQGj3G2RNPwALg/company-logo_100_100/0/1631325096990?e=1709769600&v=beta&t=za_rb05LZlet7b4TPK6rbXBMOi2GwqRHZrt7ZEzGm2o
3761481929,Software Company DevOps Engineer,QDStaff,"· Boca Ratón, FL",60.000 $/año - 100.000 $/año,Presencial,Jornada completa,Algo de responsabilidad,Entre 1 y 10 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4E0BAQHaI5BPysWYBw/company-logo_100_100/0/1630595298825?e=1709164800&v=beta&t=oOzjXZgWjW-OlY_bn3OxRoDQEFmDPX1ajOuUTW-coK0
3761485735,Data Scientist,Intelletec,· Nueva York y alrededores,140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,De 11 a 50 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4D0BAQGoLsEQn0u4fw/company-logo_100_100/0/1630536260518/intelletec_ltd_logo?e=1709769600&v=beta&t=7unnfZk2jGqlUnaOwyePzlHiyNzZk7KVlucvTUQCoWo
3761488825,Data Scientist,Intelletec,· Estados Unidos,140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,De 11 a 50 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4D0BAQGoLsEQn0u4fw/company-logo_100_100/0/1630536260518/intelletec_ltd_logo?e=1709769600&v=beta&t=7unnfZk2jGqlUnaOwyePzlHiyNzZk7KVlucvTUQCoWo
3761496049,Principal Data Scientist (healthcare),"HireStarter, Inc.","· Austin y alrededores, Texas",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Entre 1 y 10 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4D0BAQGj4pj0D2InrA/company-logo_100_100/0/1631315209885?e=1709769600&v=beta&t=Pq-7PCG08lC08nEl4WRpjit68wuNpC3NpHuMOmR5uUw
3761496382,Data Analyst,Integrated Healthcare Association,"· California, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,De 11 a 50 empleados · Hospitales y atención sanitaria,https://media.licdn.com/dms/image/C4E0BAQEOAJ9Ggy6eOw/company-logo_100_100/0/1630649465999/integrated_healthcare_association_logo?e=1709769600&v=beta&t=M2QIoqbtl80CcSFljVmfe6fqrSmfVp5VlBXpthwNaPg
3761702889,Data Engineer with Mortgage Exp_Remote (Only W2 Contract),Agile Global Solutions LLC,"· McLean, VA",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Entre 1 y 10 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/D4E0BAQGJgAhOdnauUQ/company-logo_100_100/0/1687418642744?e=1709769600&v=beta&t=EXh1Cq0Wb2t5RflOPaLj71ApRDB6Z_P84jZmjtuCqJs
3761783642,Machine Learning Software Engineer,"Enterprise Minds, Inc","· Mountain View, CA",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,De 501 a 1.000 empleados · Desarrollo de software,https://media.licdn.com/dms/image/C560BAQEdSt1xh6nv-Q/company-logo_100_100/0/1672503964472/enterpriseminds_logo?e=1709164800&v=beta&t=58MH_7f38-mJ5SYlg7FqTdSGTmMtbdkHDNaDzJ0AMJw
3761812975,Data Analyst,Sedgwick,"· Minnesota, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761812984,Data Analyst,Sedgwick,"· Michigan, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761813845,Data Analyst,Sedgwick,"· Luisiana, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761814697,Data Analyst,Sedgwick,"· Florida, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761814698,Data Analyst,Sedgwick,"· Maryland, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761815620,Data Analyst,Sedgwick,"· Condado de Maricopa, AZ",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761816473,Data Analyst,Sedgwick,"· Nevada, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761816477,Data Analyst,Sedgwick,"· Oregón, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761817378,Data Analyst,Sedgwick,"· Oklahoma, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761817379,Data Analyst,Sedgwick,"· Georgia, Estados Unidos",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761818335,Data Analyst,Sedgwick,"· Condado de Davis, UT",140.000 $/año - 170.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/D560BAQGtkHlWu9ngXA/company-logo_100_100/0/1680629092385/sedgwick_logo?e=1709164800&v=beta&t=ZT8b8AA-u6U7tyEYmtidw2TYfxtGWiGyzGeooC2CfSI
3761832322,Staff Software Engineer - Machine Learning,Walmart,"· Sunnyvale, CA",170.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Comercio al por menor,https://media.licdn.com/dms/image/C560BAQE4Th_qgWovfg/company-logo_100_100/0/1655487552700/walmart_logo?e=1709769600&v=beta&t=Hyoi78YnoahidSzlixvVxLZ3-ZW0t5jf8uBFlM2cI0M
3761843741,AI Research Engineer,Future House,"· San Francisco, CA",170.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,Entre 1 y 10 empleados,https://media.licdn.com/dms/image/D560BAQHkE1tl7JD8aQ/company-logo_100_100/0/1696616751756/futurehouse_logo?e=1709769600&v=beta&t=zlfm1UizvVpG3ZSgk8TLSz4HmTfNvBd2ljDiUXnkKWw
3761926222,Data Analyst,Hexaware Technologies,"· McLean, VA",170.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/D4D0BAQFRiiQkanBMTw/company-logo_100_100/0/1697180302762/hexaware_technologies_logo?e=1709769600&v=beta&t=CrfkgYBeZz-GDqHD4pxGb-wKOkyfTsOtaz-SIYI6u_g
3762333316,Machine Learning Engineer,"CARIAD, Inc.","· Santa Clara, CA",170.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,De 201 a 500 empleados · Desarrollo de software,https://media.licdn.com/dms/image/C560BAQE_BFuThczPjA/company-logo_100_100/0/1673378898118/cariadinc_logo?e=1709164800&v=beta&t=Q1gS3xiJ3Riu55u9HpBdqUi9zTSEEjohisp1wBk0XN0
3762359632,Data Scientist II,Cencora,"· Conshohocken, PA",170.000 $/año - 190.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Hospitales y atención sanitaria,https://media.licdn.com/dms/image/D560BAQEcHKXh3IKekg/company-logo_100_100/0/1691510237912?e=1709769600&v=beta&t=0exkuMWQNWz8WdjJ0k58qWyMSfi2E7tR95EpQCBK6mc
3762499594,Machine Learning Engineer,Russell Tobin,"· Cupertino, CA",90 $/h - 100 $/h,Presencial,Contrato por obra,Intermedio,De 201 a 500 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4E0BAQGDyf9hqiiCxQ/company-logo_100_100/0/1680195921945/russell_tobin__associates_llc_logo?e=1709769600&v=beta&t=CvzGAGsZ1Qt9Vs-zqF9pJfxk0e4uIfub0mhW2Src7KU
3762546662,Machine Learning Engineer (E-commerce Feed Recommendation) - 2024 Start (MS/PhD),TikTok,"· San José, CA",90 $/h - 100 $/h,Presencial,Contrato por obra,Intermedio,Más de 10.001 empleados · Proveedores de entretenimiento,https://media.licdn.com/dms/image/C510BAQGCdThXIss7UQ/company-logo_100_100/0/1630606162248/tiktok_logo?e=1709769600&v=beta&t=zFlqgVYGOAf8IAL9AMOqmhIluFrwBdNq6gNNr4tz9uQ
3762618087,Junior Data Analyst,PhoenixTeam,· Estados Unidos,90.000 $/año - 110.000 $/año,En remoto,Jornada completa,Algo de responsabilidad,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/D4E0BAQG7Ufh_biLpvQ/company-logo_100_100/0/1692050698852/phoenixoutcomes_logo?e=1709769600&v=beta&t=S8H6zs9z2ZhpjqJNyT-hbmx_o42j5asN5gvxHWV6Erw
3762625349,Python Data Engineer,LOGIXtech Solutions LLC,· Estados Unidos,90.000 $/año - 110.000 $/año,En remoto,Jornada completa,Algo de responsabilidad,De 11 a 50 empleados · Servicios y tecnologías de la información,https://media.licdn.com/dms/image/C4D0BAQHe_JbTowHt6Q/company-logo_100_100/0/1631353360281?e=1709769600&v=beta&t=0AmLHUy7HbyNo83QlXJbcdJ7HgLT9HFe2D2dscpXTwU
3762626619,Data Engineer,King County Library System,"· Issaquah, WA","106.953,60 $/año - 130.000 $/año",Presencial,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Bibliotecas,https://media.licdn.com/dms/image/C4E0BAQEXO13qSg28EQ/company-logo_100_100/0/1631306948132?e=1709769600&v=beta&t=queRXZbwlsRfUNgbrjYuGJ-Dzye9BeMZAAQMR_SxlAo
3762630876,Machine Learning Engineer,TikTok,"· San José, CA","106.953,60 $/año - 130.000 $/año",Presencial,Jornada completa,Intermedio,Más de 10.001 empleados · Proveedores de entretenimiento,https://media.licdn.com/dms/image/C510BAQGCdThXIss7UQ/company-logo_100_100/0/1630606162248/tiktok_logo?e=1709769600&v=beta&t=zFlqgVYGOAf8IAL9AMOqmhIluFrwBdNq6gNNr4tz9uQ
3762639993,Data Scientist - Investment Management,InvestM Technology LLC,· Estados Unidos,"106.953,60 $/año - 130.000 $/año",Presencial,Jornada completa,Intermedio,De 11 a 50 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/D4E0BAQHkkQTrNTKbXg/company-logo_100_100/0/1686516969862/investm_technology_llc_logo?e=1709769600&v=beta&t=kDoIMRvAbVN_ofEa_FXMHF9NC6hw7vaP0EBqnH7xek4
3762652378,Senior Data Scientist,Lawrence Harvey,"· Massachusetts, Estados Unidos",140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4E0BAQFPDYp90jxNwQ/company-logo_100_100/0/1671113608801/lawrence_harvey_logo?e=1709769600&v=beta&t=zjHdpqW5fee43tQTyDKFbvyjwDaP4JkTk6Lw4He1SNk
3762670467,Data Scientist,"Client Resources, Inc.",· Estados Unidos,140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C560BAQHConFqxyrPEg/company-logo_100_100/0/1631309872013?e=1709769600&v=beta&t=xCuKb2vC17PuSqBcClPUnHksZ2DmSuPHyh6EdxXteSo
3762678222,Senior Data Scientist,ProFocus Technology,"· Portland y alrededores, Oregón",140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C560BAQENkldqrnPtXQ/company-logo_100_100/0/1641578902547/profocus_logo?e=1709769600&v=beta&t=9DgP1DbH0jrzhGzge8qTCDSvISbZpPFkf4EjWtSGP7o
3762679131,Data Analyst,Elder Research,"· Virginia Beach, VA",140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4E0BAQGo1uXIb8eqEA/company-logo_100_100/0/1630629938747/elder_research_inc_logo?e=1709164800&v=beta&t=UFFQrzW2RGekNnf-YGYqsZnRsHOejNaZngfbjuO4zPA
3762680165,Data Analyst,Elder Research,"· Colorado Springs, CO",140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4E0BAQGo1uXIb8eqEA/company-logo_100_100/0/1630629938747/elder_research_inc_logo?e=1709164800&v=beta&t=UFFQrzW2RGekNnf-YGYqsZnRsHOejNaZngfbjuO4zPA
3762683180,"Business Data Scientist, Early Career (2024)",Figma,"· San Francisco, CA",140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Servicios de diseño,https://media.licdn.com/dms/image/D560BAQGjPX8xmdHxgw/company-logo_100_100/0/1690557728311/figma_logo?e=1709769600&v=beta&t=N20sSVEI75K8D6119m9kj5ycaogtHUtSp-3MAuip9iU
3762687470,Data Scientist,Acunor,"· Nueva York, Estados Unidos",140.000 $/año - 180.000 $/año,Híbrido,Jornada completa,Intermedio,De 11 a 50 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4D0BAQGMMKS2n5RYsQ/company-logo_100_100/0/1642807558259/acunor_logo?e=1709769600&v=beta&t=iT6_nvUP2_jRudebLMNHcflmac92mNxeblILACDmvHc
3762691818,Machine Learning Engineer,Selby Jennings,"· Austin, TX",400.000 $/año - 700.000 $/año,Presencial,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Servicios profesionales,https://media.licdn.com/dms/image/D4E0BAQFcre4qSnb5_Q/company-logo_100_100/0/1688371308121/selby_jennings_logo?e=1709164800&v=beta&t=fexjOI3oPnJB9Ov8yHSQRCJLr5vMfPU4baCxcNmvYxk
3762746288,Senior Data Engineer,Agile Global Solutions LLC,"· Chesterfield, VA",400.000 $/año - 700.000 $/año,Presencial,Jornada completa,Intermedio,Entre 1 y 10 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/D4E0BAQGJgAhOdnauUQ/company-logo_100_100/0/1687418642744?e=1709164800&v=beta&t=0AbdKjrAQCJqmQxl8JjWEdp30Hp0oYijMZRJdCYpEuw
3762760249,Data Scientist,Perry Homes,"· Houston, TX",400.000 $/año - 700.000 $/año,Presencial,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Construcción,https://media.licdn.com/dms/image/C560BAQHQgH5tOn062Q/company-logo_100_100/0/1669673386175/perry_homes_logo?e=1709769600&v=beta&t=MIPxrZegIpO6avTfB5ybmCTUcqWLlZU4hEDJbYK4fUY
3762771700,Data Scientist,Premier Group Recruitment,"· Boston, MA",140.000 $/año - 165.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/D4E0BAQHcdVjuFna2GQ/company-logo_100_100/0/1698830361606/premier_group_recruitment_logo?e=1709769600&v=beta&t=azfbu010JwDrdMhKzzYWRppq2RMQxTpxQCEBiEmtW9c
3762801435,Data Engineer,Steneral Consulting,"· Cincinnati, OH",140.000 $/año - 165.000 $/año,Híbrido,Jornada completa,Intermedio,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4D0BAQFf8Av6ocbFLg/company-logo_100_100/0/1651682510233/steneral_consulting_logo?e=1709164800&v=beta&t=D62nefB9HiQefNP1SM_2EqOJuP7sonUV_MaR2dzvyT8
3762879482,Machine Learning Engineer | Hybrid,Allianz Life,"· Mineápolis, MN",140.000 $/año - 165.000 $/año,Híbrido,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Seguros,https://media.licdn.com/dms/image/C4E0BAQF8790tPQn8_A/company-logo_100_100/0/1630642711355/allianz_life_logo?e=1709769600&v=beta&t=1ylTZzytmm18oqNaHOGO9BD4xbAKcssKWBDUQPzEQUY
3762985478,Decision Scientist - Data and Analytics,Salesforce,"· Dallas, TX",140.000 $/año - 165.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Desarrollo de software,https://media.licdn.com/dms/image/C560BAQHZ9xYomLW7zg/company-logo_100_100/0/1630658255326/salesforce_logo?e=1709769600&v=beta&t=rw2I_rde3ufJnrSXLg0P4VHKr7IvhbbqwzVfw9Rt7gU
3762986566,Data Analytics Engineer Internship,Allstate,"· Chicago, IL",140.000 $/año - 165.000 $/año,Híbrido,Jornada completa,Intermedio,Más de 10.001 empleados · Seguros,https://media.licdn.com/dms/image/C560BAQGeCPin8jl-nA/company-logo_100_100/0/1630652232048/allstate_logo?e=1709769600&v=beta&t=KAe1Z0UkMQzXypjjk0FfiQGgnusYmnjo5xPTcl22bBo
3763170559,Quantitative Researcher,Durlston Partners,"· Nueva York, Estados Unidos",150.000 $/año - 300.000 $/año,Presencial,Jornada completa,Sin experiencia,De 51 a 200 empleados · Dotación y selección de personal,https://media.licdn.com/dms/image/C4D0BAQFuuhTCF5UhNw/company-logo_100_100/0/1630461162788/durlston_partners_llp_logo?e=1709769600&v=beta&t=i6_Qg0y508bSudeUMyWxxbrelWmEZrbper8KjjU5AYA
3763336632,Data Scientist,CVS Health,"· Nueva York, NY",73.500 $/año - 170.000 $/año,Presencial,Jornada completa,Sin experiencia,Más de 10.001 empleados · Hospitales y atención sanitaria,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1709769600&v=beta&t=8Mo4H8RzCGiO77hZy_eZVDQxWN7yH8sRuoYSwsSoN3g
3763338443,Senior Data Scientist,CVS Health,"· Wellesley, MA",103.500 $/año - 200.000 $/año,Presencial,Jornada completa,Intermedio,Más de 10.001 empleados · Hospitales y atención sanitaria,https://media.licdn.com/dms/image/C4E0BAQEhOw_KVli-CQ/company-logo_100_100/0/1669901807779/cvs_health_logo?e=1709769600&v=beta&t=8Mo4H8RzCGiO77hZy_eZVDQxWN7yH8sRuoYSwsSoN3g
3763368818,Data Engineer 2/3 (Database Administrator),MidAmerican Energy Company,· Des Moines y alrededores,87.600 $/año - 118.400 $/año,Presencial,Jornada completa,Intermedio,De 1.001 a 5.000 empleados · Servicios públicos,https://media.licdn.com/dms/image/C4E0BAQEFwayqbhLEgg/company-logo_100_100/0/1651592476059/midamerican_energy_logo?e=1709769600&v=beta&t=JaTSTTW57iQQmkiQNvcIeiUNhgaP2NzlQhp3g8Zminc
3763384552,Business Intelligence Intern,"Loureiro Engineering Associates, Inc.","· Plainville, CT",87.600 $/año - 118.400 $/año,Presencial,Jornada completa,Intermedio,De 51 a 200 empleados · Servicios medioambientales,https://media.licdn.com/dms/image/C560BAQFSilpARul5PQ/company-logo_100_100/0/1630649839796/loureiro_engineering_logo?e=1709769600&v=beta&t=91JFytSz3gfm4LzFRwmpGh0OQ3haTUBWTixQ8xXSaJM
3763391642,Senior Data Scientist,Brooksource,"· Morris Plains, NJ",50 $/h - 57 $/h,En remoto,Contrato por obra,Intermedio,De 1.001 a 5.000 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/C4D0BAQEpBYagiK3vWA/company-logo_100_100/0/1631310603864?e=1709769600&v=beta&t=4ahCuA0AGC3gXtbIi71zztk4sBEUqiJbmDCHjEeB0rY
3763529974,Data Engineer,Accroid Inc,"· Cincinnati, OH",50 $/h - 57 $/h,En remoto,Contrato por obra,Intermedio,De 51 a 200 empleados · Servicios y consultoría de TI,https://media.licdn.com/dms/image/D4D0BAQGz_di1atu9CQ/company-logo_100_100/0/1683292700129/accroid_inc_logo?e=1709164800&v=beta&t=hiqcMiAorbhHKN9U-y3Pt9axt3gbt5KjNyN_hYjPr-Q
